Customer ID,Customer Name,Age Group,Gender,Region,Product Category,Sales Amount,Profit,Purchase Date,Discount (%),Payment Method,Customer Loyalty Level,Customer Satisfaction Score
920,Anthony Townsend,46-60,Male,Africa,Furniture,489.37,349.95,16-10-2024,7.2,Credit Card,Bronze,4.7
921,David Coffey,60+,Other,Africa,Books,339.33,879.12,02-11-2024,16.88,Cash,Silver,1.8
922,Vincent Reyes,26-35,Female,Australia,Books,768.92,277.64,26-10-2024,23.77,Cash,Platinum,3.6
923,Anna Cortez,36-45,Female,North America,Furniture,888.03,141,20-04-2024,11.9,Credit Card,Gold,2.3
924,Keith Santos,18-25,Female,North America,Books,4951.87,537.72,03-10-2024,2.97,Cash,Silver,4.9
925,Brittany Morales,18-25,Female,Europe,Toys,3366.27,1193.84,18-06-2024,8.86,Credit Card,Gold,2.3
926,Autumn Ayala,26-35,Male,Africa,Electronics,2138.14,892.28,28-05-2024,11.91,Cash,Bronze,2.8
927,Nicole Bell,46-60,Other,Asia,Clothing,135.4,293.01,13-10-2024,7.41,Debit Card,Platinum,4.3
928,Chad Gray,36-45,Male,Australia,Toys,249.72,196.33,09-12-2024,11.89,Credit Card,Bronze,2.9
929,James Brown,46-60,Female,North America,Electronics,4778.87,481.23,31-10-2024,3.26,Debit Card,Silver,5
930,Elizabeth Gonzalez,18-25,Female,Australia,Clothing,4424.37,925.89,29-08-2024,19.13,Bank Transfer,Platinum,3.2
931,Edward Bullock,26-35,Male,Europe,Clothing,146.37,498.22,18-08-2024,6.41,Debit Card,Silver,3.2
932,Mr. Scott Moreno,26-35,Female,Africa,Electronics,2637.14,479.12,14-09-2024,16.05,Debit Card,Gold,2.4
933,Antonio Bell,60+,Male,Asia,Clothing,591.28,256.58,31-07-2024,21.04,Bank Transfer,Gold,3.1
934,Brandon Clements,60+,Female,Asia,Books,1700.02,1301.25,05-08-2024,20.09,Digital Wallet,Platinum,2.9
935,Michael Floyd,26-35,Other,Europe,Toys,3562.46,5.34,01-05-2024,6.01,Bank Transfer,Platinum,1.3
936,Tina Goodman,46-60,Female,Europe,Clothing,578.75,1222.56,26-11-2024,19.61,Debit Card,Silver,4.3
937,Brenda Brewer,36-45,Female,Australia,Furniture,4926.23,181.75,29-05-2024,25.81,Bank Transfer,Silver,3.1
938,Andre Keller,18-25,Female,Europe,Furniture,2740.38,1348.2,13-11-2024,4.04,Bank Transfer,Silver,3.3
939,Nicole Bright,60+,Male,Africa,Electronics,3116.4,396.93,20-05-2024,22.66,Digital Wallet,Silver,2.5
940,John Moore,26-35,Male,Asia,Sports,2252.78,1349.81,05-09-2024,0.33,Bank Transfer,Platinum,4.2
941,Jonathan Ramos,46-60,Other,Australia,Clothing,4650.18,782.88,29-04-2024,12.2,Digital Wallet,Platinum,4.8
942,Daniel Kelley,18-25,Other,Asia,Sports,2532.5,779.88,11-02-2024,12.41,Digital Wallet,Silver,1.4
943,Ricky Brown,36-45,Other,Australia,Groceries,1788.67,630.43,19-07-2024,13.25,Bank Transfer,Silver,3
944,Nicole Boyd,18-25,Female,Africa,Groceries,444.59,716.5,23-07-2024,3.99,Bank Transfer,Platinum,2
945,David Cuevas,46-60,Other,Australia,Books,4704.59,1225.99,21-02-2024,18.13,Bank Transfer,Platinum,1.8
946,Monica Wright,18-25,Male,Australia,Sports,713.53,1443.37,07-03-2024,26.97,Cash,Platinum,1.9
947,Paul Bowman,46-60,Other,Africa,Furniture,2092.3,1405.51,25-04-2024,13.99,Bank Transfer,Bronze,3.2
948,Alexis Thomas,18-25,Female,Asia,Electronics,4655.45,1393.55,08-12-2024,26.88,Credit Card,Bronze,2.4
949,Ryan Howard,60+,Other,Europe,Toys,4828.47,1239.57,14-09-2024,23.44,Bank Transfer,Bronze,2
950,Kathleen Valencia,36-45,Female,Asia,Electronics,1430.12,180.92,26-07-2024,1.41,Digital Wallet,Gold,4.3
951,Tony Elliott,46-60,Other,Europe,Clothing,4124.4,732.7,17-09-2024,9.16,Bank Transfer,Platinum,1.9
952,Matthew Davis,60+,Female,Europe,Electronics,2749.98,1034.5,11-08-2024,26.55,Cash,Platinum,4.8
953,Matthew Bird,18-25,Other,Europe,Groceries,317.94,392.3,16-09-2024,22.59,Debit Card,Gold,1.7
954,Michelle Howard,18-25,Female,Africa,Toys,2716.23,272.39,03-08-2024,3.96,Credit Card,Bronze,4.7
955,Nicole Wilkinson,46-60,Other,Asia,Books,56.2,1418.4,03-08-2024,1.28,Debit Card,Bronze,3.8
956,Tiffany Campbell,46-60,Female,Europe,Sports,1451.4,437.48,02-10-2024,4.22,Bank Transfer,Gold,3.8
957,Mark Rodriguez,18-25,Female,Asia,Electronics,371.15,158.8,16-11-2024,21.39,Credit Card,Platinum,3.2
958,Kristy Colon,18-25,Other,Africa,Groceries,4079.69,593.17,21-05-2024,5.95,Debit Card,Bronze,1.2
959,Marcus Williams,26-35,Other,Asia,Sports,794.07,946.63,31-05-2024,3.48,Credit Card,Bronze,3.3
960,David Cochran,18-25,Other,North America,Books,1324.43,333.25,22-03-2024,9.57,Bank Transfer,Platinum,1.4
961,Kenneth Kelley,18-25,Male,Asia,Furniture,3874.86,1485.22,02-12-2024,15.26,Debit Card,Platinum,4.1
962,Rebecca Johnson,60+,Male,Africa,Books,1374.06,117.39,05-05-2024,2.58,Bank Transfer,Platinum,2
963,Mr. Vincent Johnson,18-25,Other,Australia,Groceries,4024.44,1267.94,16-09-2024,26.79,Cash,Bronze,1.1
964,Ryan Stewart,36-45,Female,Europe,Toys,3643.87,1018.58,23-02-2024,9.44,Digital Wallet,Gold,4.7
965,Cody Carey,36-45,Female,Asia,Clothing,1652.58,1361.43,25-01-2024,7.55,Credit Card,Silver,4.1
966,Peggy Lopez,60+,Female,Australia,Sports,3926.85,495.26,18-08-2024,17.52,Cash,Bronze,3.6
967,Aaron Bruce,26-35,Other,Australia,Electronics,1991.12,179.82,28-10-2024,12.6,Bank Transfer,Platinum,3
968,Joe Roy,26-35,Other,Australia,Electronics,3730.8,1087.41,07-09-2024,23,Credit Card,Silver,1.7
969,Donald Young,46-60,Other,Australia,Groceries,1125.42,407.57,03-01-2024,11.28,Digital Wallet,Bronze,4.8
970,Jennifer Garner MD,26-35,Female,Asia,Clothing,3799.9,81.32,25-01-2024,8.88,Bank Transfer,Platinum,2
971,William Ferguson,26-35,Other,Australia,Toys,3600.28,291.57,19-11-2024,1.85,Bank Transfer,Platinum,1.7
972,Vanessa Wilkinson,36-45,Male,Australia,Furniture,1108.53,50.07,27-11-2024,4.62,Debit Card,Silver,2.2
973,James Gonzalez,36-45,Male,Africa,Furniture,3704.08,558.92,13-12-2024,29.72,Cash,Platinum,2.1
974,Kimberly Beck,18-25,Other,North America,Furniture,1407.39,744.71,01-09-2024,21.52,Debit Card,Gold,4.8
975,Melissa Rogers,26-35,Male,North America,Electronics,535.41,1183.62,02-02-2024,11.54,Digital Wallet,Platinum,3.2
976,Joshua Fuller,46-60,Female,Australia,Furniture,2629.98,431.77,17-04-2024,24.92,Digital Wallet,Silver,3
977,Tyrone Mcdaniel,26-35,Female,Asia,Books,1264.2,952.46,17-07-2024,8.68,Bank Transfer,Gold,1.5
978,Julie Arnold,46-60,Male,North America,Furniture,1793.92,879.22,04-10-2024,4.34,Debit Card,Gold,2.8
979,Kimberly Young,26-35,Female,Europe,Clothing,3103.22,1259.96,07-11-2024,20.47,Bank Transfer,Gold,1.2
980,Tyler Hunt,36-45,Other,Africa,Clothing,3326.65,1192.06,07-05-2024,21.48,Digital Wallet,Platinum,1.4
981,Andrew Miller,46-60,Male,Asia,Electronics,4005.35,907.89,26-09-2024,6.95,Debit Card,Platinum,2.6
982,Crystal Johnson,26-35,Male,Asia,Furniture,3471.53,356.63,27-04-2024,19.35,Credit Card,Platinum,1.9
983,William Cole,60+,Male,Australia,Electronics,4366.86,928.39,01-01-2024,4.05,Digital Wallet,Bronze,3.8
984,Leslie Smith,36-45,Female,Australia,Furniture,1193.75,1229.37,06-03-2024,28.42,Cash,Silver,2.9
985,Amber Cooper,18-25,Other,Africa,Furniture,2483.98,1246.65,16-11-2024,24.36,Cash,Platinum,2.2
986,Erica Ho,36-45,Other,Asia,Clothing,4142.14,41.17,22-09-2024,24.24,Bank Transfer,Gold,4.9
987,Chad Moses,36-45,Other,Asia,Groceries,4515.32,419.62,21-10-2024,9.19,Digital Wallet,Bronze,5
988,Karen Hernandez,36-45,Other,North America,Books,3139.92,545.71,13-08-2024,25.61,Debit Card,Bronze,2.8
989,John Reed,36-45,Male,Africa,Electronics,2477.04,1096.42,27-09-2024,9.83,Digital Wallet,Bronze,2.5
990,Emily Holloway,18-25,Other,Australia,Sports,2525.4,259.6,19-01-2024,19.39,Credit Card,Silver,4.1
991,Claire Rodriguez,46-60,Other,Australia,Toys,937.81,109.77,14-02-2024,0.01,Credit Card,Gold,2.9
992,Melanie Price,46-60,Female,Asia,Books,1908.54,716.65,15-11-2024,19.88,Digital Wallet,Platinum,3.4
993,Mr. Daniel Miller DVM,46-60,Female,Asia,Toys,2586.35,207.49,05-10-2024,23.93,Digital Wallet,Silver,3.1
994,Amanda Cain,18-25,Other,North America,Groceries,1927.87,184.73,10-02-2024,17.65,Debit Card,Gold,2.5
995,John King,46-60,Female,North America,Toys,2198.45,1273.16,21-04-2024,12.43,Bank Transfer,Bronze,3.8
996,Cassandra Carr,46-60,Other,Africa,Furniture,3925.71,1274.32,02-11-2024,6.27,Cash,Bronze,1
997,Jaime Herrera,60+,Male,Australia,Sports,364.48,342.26,18-03-2024,9.08,Credit Card,Silver,4.7
998,Kim Wong,26-35,Female,North America,Clothing,2180.94,1386.37,12-06-2024,10.45,Debit Card,Bronze,3.6
999,Jennifer Bowers,18-25,Other,Europe,Furniture,2627.5,605.82,26-09-2024,27.51,Credit Card,Platinum,4.9
1000,Alyssa Andrews,26-35,Other,Australia,Furniture,1713.82,1371.45,14-02-2024,8.52,Digital Wallet,Silver,1.6
1001,Craig Moore,26-35,Other,Australia,Sports,3577.14,502.17,17-07-2024,20.28,Digital Wallet,Silver,2.7
1002,Jessica Colon,18-25,Male,Africa,Sports,4724.95,1061.77,23-08-2024,7.55,Cash,Platinum,1.8
1003,Evan Rubio,26-35,Female,Africa,Groceries,3120.89,188.93,24-07-2024,14.3,Credit Card,Bronze,3.2
1004,Allison Holt,18-25,Female,Australia,Electronics,3013.57,874.55,20-10-2024,13.39,Debit Card,Platinum,1.8
1005,Christina Clarke,26-35,Other,Asia,Books,4884.16,612.53,31-05-2024,13.04,Digital Wallet,Platinum,4.2
1006,Edward Ward,18-25,Male,Asia,Electronics,2476.09,1444.56,21-07-2024,0.18,Credit Card,Silver,2.2
1007,Matthew Little,46-60,Male,Europe,Books,3455.18,899.46,02-06-2024,20.18,Cash,Platinum,2.7
1008,Mary Thomas,36-45,Female,North America,Groceries,4601.64,350.21,22-09-2024,2.07,Bank Transfer,Platinum,3.5
1009,Tina Richardson,36-45,Female,North America,Furniture,1669.49,781.43,19-10-2024,2.09,Digital Wallet,Platinum,3.3
1010,Rhonda Morris,60+,Other,Australia,Books,231.14,1470.29,06-01-2024,26.17,Bank Transfer,Platinum,3.7
1011,Kenneth Moore,36-45,Female,Europe,Electronics,3910.76,1484.24,25-09-2024,6.84,Credit Card,Gold,3.7
1012,Sharon Jackson,60+,Female,North America,Sports,447.68,1302.01,19-02-2024,29.07,Bank Transfer,Gold,2.5
1013,John Watson,46-60,Other,Australia,Electronics,4906.93,1333.57,17-11-2024,12.19,Digital Wallet,Gold,3.9
1014,Ryan Perry,60+,Female,North America,Sports,3558.49,738.98,05-07-2024,3.89,Debit Card,Gold,4.7
1015,Amy Benton MD,60+,Female,Europe,Sports,2355.13,1035.33,14-04-2024,25.29,Bank Transfer,Platinum,1.2
1016,Kevin Brown,18-25,Female,Australia,Books,4202.9,960.48,14-11-2024,25.11,Credit Card,Gold,1.4
1017,Anthony Williams,18-25,Male,Europe,Sports,2020.62,618.17,04-11-2024,7.5,Bank Transfer,Silver,2.9
1018,Melinda Cooper,46-60,Male,Africa,Furniture,4357.12,48.51,12-09-2024,9.55,Bank Transfer,Bronze,4.9
1019,James Robinson,36-45,Male,North America,Books,2534.85,276.82,08-10-2024,18.13,Credit Card,Bronze,4.7
1020,Michael Walker,18-25,Other,Europe,Clothing,3223.34,1227.39,06-10-2024,18.18,Bank Transfer,Platinum,3.2
1021,John Blankenship,26-35,Other,Africa,Clothing,4690.84,638.32,17-09-2024,3.97,Bank Transfer,Platinum,2
1022,Mr. Michael Curtis,46-60,Other,North America,Clothing,2947.53,1480.5,27-09-2024,10.13,Debit Card,Silver,1.8
1023,Carlos Ford,26-35,Other,Australia,Books,4432.26,34.97,07-09-2024,15.62,Bank Transfer,Silver,2.9
1024,Marilyn Johnson,46-60,Other,Australia,Electronics,3266.95,1215.91,25-02-2024,27.27,Credit Card,Silver,2
1025,Steven Thomas,46-60,Female,Australia,Furniture,1330.32,1262.88,21-06-2024,4.19,Cash,Platinum,2
1026,Amy Harrison,46-60,Female,Africa,Clothing,2635.56,137.29,01-02-2024,19.71,Bank Transfer,Bronze,1.4
1027,Tom Chan,26-35,Female,Africa,Groceries,2027.21,1267.05,07-11-2024,27.75,Bank Transfer,Silver,3.4
1028,Heather Miller,36-45,Male,Africa,Clothing,3326.06,1014.46,23-07-2024,7.76,Credit Card,Gold,1.7
1029,James Miller,36-45,Female,North America,Toys,1889.5,331.18,24-02-2024,26.44,Cash,Silver,4.9
1030,Ruben Jackson,18-25,Male,Africa,Clothing,4080.4,361.04,05-01-2024,18.06,Credit Card,Platinum,4.5
1031,Stephen Moore,18-25,Female,North America,Furniture,639.89,1055.05,08-12-2024,9.09,Bank Transfer,Silver,3.5
1032,Adam Noble,36-45,Female,Australia,Toys,4313.93,1496.48,25-09-2024,22.82,Debit Card,Bronze,2.9
1033,Robin Sanchez,46-60,Other,Australia,Books,2154.71,552.58,26-04-2024,23.33,Bank Transfer,Platinum,3.3
1034,Christopher Hardy,36-45,Other,North America,Groceries,3102.8,789.3,21-05-2024,2.44,Credit Card,Gold,3.9
1035,Linda Gonzalez,36-45,Male,Australia,Toys,305.72,559.29,29-07-2024,28.02,Digital Wallet,Silver,1
1036,Melissa Harris,46-60,Male,North America,Sports,3303.87,587.03,17-08-2024,1.92,Bank Transfer,Platinum,2.9
1037,Charles Chapman,60+,Other,Europe,Toys,3131.19,121.74,04-02-2024,11.04,Cash,Gold,1.3
1038,Jeffery Richards,26-35,Male,North America,Electronics,4770.14,121.23,13-04-2024,22.19,Debit Card,Platinum,2.9
1039,Joshua Hayden,46-60,Other,Africa,Sports,4012.83,1396.52,01-11-2024,26.78,Bank Transfer,Platinum,3.7
1040,Bradley Howell,18-25,Other,North America,Furniture,741.59,703.22,28-09-2024,16.65,Debit Card,Platinum,2.4
1041,Jessica Gray,26-35,Female,Australia,Clothing,509.28,371.95,24-05-2024,23.05,Digital Wallet,Gold,4.8
1042,Scott Brown,46-60,Other,Europe,Toys,1609.79,269.83,09-09-2024,16.45,Bank Transfer,Gold,2.6
1043,Marc Butler,46-60,Male,Australia,Electronics,1065.66,1260.96,19-04-2024,10.53,Credit Card,Platinum,2.3
1044,Caroline Curry,18-25,Female,North America,Sports,667.84,1085.7,15-07-2024,27.89,Credit Card,Gold,3.8
1045,Shannon Cole,26-35,Male,Asia,Furniture,4623.7,1469.39,29-03-2024,29.11,Digital Wallet,Gold,2.5
1046,Rebecca Moore,36-45,Female,Asia,Books,785.87,1053.28,16-05-2024,22.09,Debit Card,Gold,1.9
1047,James Brown,18-25,Female,Australia,Toys,2370.47,4.34,26-06-2024,8.33,Debit Card,Platinum,2.5
1048,Eric Williams,60+,Male,Australia,Sports,579.97,1008.74,10-12-2024,0.28,Credit Card,Silver,3.8
1049,Sheri Larson,36-45,Female,Africa,Furniture,1471.55,824.46,14-12-2024,9.51,Debit Card,Platinum,2.6
1050,James Cox,46-60,Female,Europe,Groceries,1585.77,537,09-10-2024,20.34,Debit Card,Gold,4.6
1051,Brian Lamb,26-35,Male,Australia,Books,3499.42,101.48,28-11-2024,16.87,Bank Transfer,Silver,4.6
1052,Cassandra Chaney,26-35,Female,North America,Clothing,3313.25,466.4,12-02-2024,2.37,Bank Transfer,Platinum,2.4
1053,Michael Harris,18-25,Male,Europe,Toys,1308.82,828.09,15-01-2024,16.55,Digital Wallet,Platinum,3.1
1054,Joseph Dodson,18-25,Other,North America,Sports,3079.53,374.57,23-05-2024,28.69,Credit Card,Bronze,1
1055,Jason Oliver,18-25,Female,Asia,Sports,704.34,1332.82,13-03-2024,26.49,Cash,Bronze,3.5
1056,Steven Owens,26-35,Female,Asia,Furniture,2047.27,302.35,31-07-2024,2.65,Credit Card,Bronze,1.7
1057,Heidi Tucker,36-45,Male,Europe,Toys,920.47,536.04,25-09-2024,11.53,Digital Wallet,Silver,3.5
1058,Joshua Davenport,26-35,Female,Europe,Sports,4966.94,1428.86,02-02-2024,14.07,Cash,Bronze,3.2
1059,Frank Sanchez,26-35,Other,Australia,Books,1870.91,1396.69,21-03-2024,2.11,Cash,Bronze,2.7
1060,Chloe Wiggins,46-60,Male,Australia,Furniture,4788.11,275.82,26-08-2024,1.14,Debit Card,Gold,1.7
1061,Nicole Thompson,60+,Male,North America,Electronics,957.44,1475.33,31-10-2024,25.2,Bank Transfer,Bronze,3.7
1062,Elizabeth Lopez,18-25,Male,Europe,Clothing,2771.71,68.79,31-01-2024,19.51,Digital Wallet,Platinum,1.2
1063,Katherine Roberts,60+,Female,Europe,Sports,1949.62,777.19,06-12-2024,19.04,Cash,Silver,1.1
1064,Veronica Taylor,18-25,Male,North America,Furniture,278.32,271.94,25-11-2024,27.75,Cash,Gold,4
1065,Jessica Ross,26-35,Other,Africa,Toys,3987.05,216.91,29-01-2024,6.46,Credit Card,Silver,2.5
1066,Angela Gardner,60+,Other,Africa,Sports,3201.32,270.63,16-06-2024,2.49,Digital Wallet,Gold,4.9
1067,Michelle Ross,26-35,Male,Africa,Sports,805.01,58.92,15-05-2024,0.37,Debit Card,Platinum,1.3
1068,John Brooks,46-60,Female,Europe,Sports,2179.34,911.13,28-01-2024,10.15,Cash,Silver,2.6
1069,Timothy Peterson,36-45,Female,Africa,Groceries,1003.95,1347.34,03-05-2024,0.54,Bank Transfer,Silver,1.1
1070,Kevin Tucker,60+,Female,Africa,Clothing,1922.11,899.58,23-10-2024,16.4,Digital Wallet,Platinum,3.7
1071,Ariel Walker,18-25,Female,Asia,Sports,4116.32,385.11,07-12-2024,21.82,Debit Card,Silver,2.9
1072,Dr. Rodney Bradford,36-45,Female,Australia,Electronics,1016.82,767.48,23-08-2024,9.11,Cash,Platinum,3.4
1073,Mr. Ronald Ho,26-35,Other,Australia,Toys,1513.9,968.99,10-01-2024,0.83,Digital Wallet,Gold,3.5
1074,Lisa Frank,36-45,Male,Australia,Groceries,4750.17,62.52,29-03-2024,10.19,Debit Card,Silver,3.9
1075,Donald Santiago,18-25,Male,Asia,Groceries,2712.86,115.78,29-08-2024,3.38,Digital Wallet,Silver,3.1
1076,Monique Gaines,18-25,Female,North America,Furniture,3939.7,224.02,27-07-2024,14.18,Debit Card,Gold,3.5
1077,Zachary Andrews,46-60,Male,North America,Sports,1669.81,925.5,02-11-2024,4.38,Bank Transfer,Silver,4.8
1078,Danielle Williams,26-35,Other,North America,Clothing,1011.46,687.08,09-01-2024,12.19,Bank Transfer,Bronze,2.1
1079,Katherine Payne,60+,Female,Africa,Sports,3541.69,310.63,02-05-2024,6.52,Debit Card,Platinum,1.5
1080,Sherry Bennett,18-25,Female,North America,Furniture,3870.8,408.05,22-02-2024,12.5,Credit Card,Bronze,1.6
1081,Kenneth Malone,26-35,Other,Africa,Clothing,4312.44,563.2,30-08-2024,5.67,Cash,Silver,3.7
1082,Melinda Wilson,60+,Other,Africa,Clothing,1363.63,1470.52,06-10-2024,24.68,Credit Card,Bronze,2.8
1083,Deanna Simmons,60+,Male,North America,Clothing,3172.39,1201.97,10-04-2024,3.01,Debit Card,Platinum,3
1084,Michelle Simpson,60+,Other,Africa,Electronics,4931.84,1268.03,04-11-2024,13.31,Digital Wallet,Bronze,2.9
1085,Tabitha Davis,46-60,Other,North America,Clothing,2330.28,817.84,05-09-2024,10.09,Digital Wallet,Bronze,3.2
1086,Caitlin Ford,26-35,Male,Europe,Sports,3974.62,324.86,30-08-2024,0.09,Credit Card,Bronze,4.8
1087,Cynthia Smith,36-45,Male,North America,Sports,665.79,1225.57,09-07-2024,28.63,Debit Card,Gold,2.3
1088,Christopher Roberts,18-25,Male,Asia,Clothing,2653.99,374.05,29-07-2024,9.79,Digital Wallet,Platinum,2.7
1089,Jonathan Martin,18-25,Other,North America,Books,1680.24,300.93,18-10-2024,15.44,Debit Card,Gold,1.4
1090,Mrs. Emily Hahn,36-45,Female,North America,Electronics,3454.86,870,15-05-2024,6.04,Bank Transfer,Silver,4.4
1091,Cynthia Walker,18-25,Male,Australia,Furniture,772.76,414.44,21-11-2024,7.4,Bank Transfer,Silver,3.9
1092,Daniel Chung,60+,Female,Europe,Groceries,1880.35,486.35,17-07-2024,27.7,Cash,Gold,1.2
1093,Christopher Young,26-35,Female,Asia,Furniture,3513.23,271.49,08-02-2024,3.68,Cash,Silver,1.1
1094,Steven Howard,46-60,Female,Asia,Sports,2561.17,1474.91,13-01-2024,10.1,Debit Card,Silver,1.6
1095,Jeffrey Diaz,36-45,Female,Australia,Toys,645.04,831.01,29-01-2024,29.86,Bank Transfer,Silver,4.2
1096,Wendy Glenn,36-45,Other,Asia,Clothing,3427.51,596.95,12-05-2024,0.42,Bank Transfer,Bronze,1.3
1097,Daniel Cohen,26-35,Female,Australia,Clothing,4310.62,889.04,08-12-2024,21.5,Digital Wallet,Silver,4.9
1098,Tara Smith,60+,Other,North America,Toys,880.49,79.12,11-10-2024,22.79,Cash,Platinum,4.6
1099,Robert Rose,36-45,Other,Australia,Clothing,4555.31,551.91,15-01-2024,5.73,Digital Wallet,Silver,1.7
1100,George Lee,18-25,Other,Europe,Sports,4326.53,1289.54,22-10-2024,8.61,Cash,Bronze,4.2
1101,Veronica Bell,36-45,Female,Europe,Sports,2014.79,1081.02,10-01-2024,18.28,Digital Wallet,Gold,1.5
1102,Mr. Michael Garcia PhD,18-25,Male,Africa,Clothing,2882.06,498.03,10-09-2024,29.67,Cash,Silver,3.8
1103,Jessica Williams,46-60,Female,Asia,Clothing,3285.59,437.01,13-01-2024,15.03,Cash,Gold,3
1104,Joel Hernandez,26-35,Other,Africa,Clothing,2835.38,615.8,31-07-2024,10.01,Credit Card,Silver,4.6
1105,Janice Griffin,26-35,Male,Asia,Books,1597.26,527.12,31-10-2024,22.79,Credit Card,Bronze,1.3
1106,Aaron Giles,26-35,Male,Asia,Toys,2246.5,1483.58,07-01-2024,27.15,Digital Wallet,Platinum,4.7
1107,Alicia Jones,46-60,Male,Europe,Furniture,1940.41,858.67,07-08-2024,18.42,Debit Card,Platinum,3.1
1108,Melinda Huynh,46-60,Male,North America,Clothing,121.43,26.32,05-12-2024,10.89,Bank Transfer,Platinum,2
1109,Todd Ramirez,26-35,Male,Australia,Groceries,2094.06,73.04,22-07-2024,23.16,Bank Transfer,Gold,1.3
1110,Amanda Gibson,26-35,Other,Africa,Clothing,2149.57,603.89,20-11-2024,21.43,Cash,Bronze,1.2
1111,Donald Mendoza,46-60,Male,Africa,Groceries,1831.97,947.46,16-02-2024,23.83,Bank Transfer,Bronze,4
1112,Nicholas Stewart,36-45,Other,Asia,Electronics,3224.13,183.95,23-09-2024,23.83,Credit Card,Bronze,4.4
1113,John Jones,46-60,Male,North America,Electronics,4057.89,1209.59,18-01-2024,0.46,Digital Wallet,Bronze,1.9
1114,James Phillips,60+,Female,Asia,Groceries,1979.56,1153.45,12-01-2024,21.92,Cash,Gold,2.1
1115,Meagan Kaiser,36-45,Other,Asia,Clothing,1188.32,816.16,28-09-2024,16,Digital Wallet,Platinum,3.4
1116,Steven Rivas,60+,Female,Africa,Toys,552.22,261.08,30-06-2024,14.06,Bank Transfer,Gold,3.3
1117,Barbara Carroll,60+,Male,Australia,Electronics,4656.52,750.82,07-11-2024,28.54,Debit Card,Gold,2.3
1118,Colleen Hughes,36-45,Male,Africa,Sports,4885.87,982.97,12-10-2024,5.59,Cash,Silver,3.2
1119,Daniel Wilson,46-60,Other,Australia,Books,677.9,47.39,13-12-2024,17.93,Digital Wallet,Gold,1.5
1120,David Solis,60+,Other,Africa,Books,165.28,1278.91,01-04-2024,16.76,Bank Transfer,Gold,1.9
1121,Christian Holland,18-25,Other,Australia,Electronics,3276.56,745.01,26-05-2024,1.6,Credit Card,Silver,2.6
1122,Christopher Aguirre,18-25,Male,Europe,Clothing,3762.58,995.34,15-10-2024,21.25,Credit Card,Gold,3.2
1123,Dr. Dawn Walker DVM,18-25,Female,North America,Sports,4897.71,589.08,20-04-2024,2,Bank Transfer,Gold,4.5
1124,Samantha George,26-35,Male,Africa,Toys,3375.81,441.46,18-09-2024,13.61,Digital Wallet,Silver,1.1
1125,Melissa Matthews,36-45,Male,Australia,Groceries,2100.71,940.5,29-05-2024,21.77,Bank Transfer,Silver,1.8
1126,Karl Mejia,18-25,Male,Asia,Clothing,1977.47,1352.5,11-12-2024,11.65,Credit Card,Silver,3.4
1127,Isabella Perez,26-35,Male,North America,Books,3726.02,272.5,24-05-2024,25.09,Digital Wallet,Gold,1.6
1128,Jose Jackson,60+,Female,Australia,Toys,3953.04,1055.13,23-10-2024,29.74,Cash,Silver,4.9
1129,Amanda Willis,60+,Male,Asia,Furniture,4605.84,423.58,27-03-2024,0.96,Credit Card,Bronze,4.5
1130,Walter Petty,26-35,Male,Europe,Groceries,74.66,964.32,02-05-2024,21.17,Debit Card,Bronze,1.2
1131,Stephen Peterson,26-35,Female,Europe,Electronics,46.08,40.95,29-11-2024,8.07,Cash,Bronze,4.5
1132,Robert Jackson,36-45,Female,North America,Electronics,3095.05,128.58,18-11-2024,15.51,Debit Card,Silver,3.2
1133,Angela Vance,60+,Male,North America,Sports,2180.58,422.34,13-09-2024,13.33,Bank Transfer,Silver,4.8
1134,Makayla Gibson,18-25,Other,North America,Books,4594.54,772.27,05-01-2024,20.1,Credit Card,Silver,4.5
1135,Jessica Holder,18-25,Other,Africa,Books,2655,295.08,18-09-2024,12.34,Digital Wallet,Platinum,2.8
1136,Desiree Dodson,60+,Female,North America,Clothing,1624.36,456.27,08-12-2024,28.34,Credit Card,Gold,2.7
1137,Eric Horn,46-60,Female,Asia,Toys,1141.23,1224.52,19-05-2024,23.66,Debit Card,Platinum,1.9
1138,Adrian Haas,60+,Female,Asia,Electronics,1061.87,1449.78,20-05-2024,21.1,Cash,Silver,2.3
1139,Alejandro Fernandez,26-35,Other,North America,Electronics,3444.13,1032.23,16-12-2024,9.6,Cash,Gold,3.2
1140,Rebecca Hughes,60+,Female,Africa,Electronics,2769.27,458.09,21-03-2024,11.84,Credit Card,Platinum,3.5
1141,Mr. Michael Morgan,18-25,Male,Africa,Books,802.78,90.72,16-04-2024,6.53,Credit Card,Platinum,1.3
1142,Madeline Trevino,46-60,Male,Asia,Electronics,3013.39,1167.18,01-12-2024,0.57,Digital Wallet,Bronze,3.2
1143,Rebecca Roberts,18-25,Male,North America,Books,1028.62,1389.01,10-04-2024,25.19,Credit Card,Gold,2.1
1144,Ricardo Holland,36-45,Male,Africa,Toys,4375.88,1147.45,06-03-2024,4.26,Debit Card,Bronze,1.8
1145,Mathew Pugh,60+,Other,North America,Sports,1999.5,607.83,03-01-2024,5.34,Cash,Platinum,1.8
1146,David Kelly,26-35,Other,Australia,Toys,4016.18,350.05,01-06-2024,16.15,Cash,Bronze,1.2
